Time,CYP3A4_1A_n1_OCT_N,CYP3A4_1A_n2_OCT_N,CYP3A4_1A_n3_OCT_N,CYP3A4_1A_n4_OCT_N,CYP3A4_2_n1_OCT_N,CYP3A4_3_n1_OCT_N,CYP3A4_4_n1_OCT_N,CYP3A4_5_n1_OCT_N,CYP3A4_7_n1_OCT_N,CYP3A4_8_n1_OCT_N,CYP3A4_9_n1_OCT_N,CYP3A4_10_n1_OCT_N,CYP3A4_11_n1_OCT_N,CYP3A4_12_n1_OCT_N,CYP3A4_13_n1_OCT_N,CYP3A4_14_n1_OCT_N,CYP3A4_15_n1_OCT_N,CYP3A4_15_n3_OCT_N,CYP3A4_15_n4_OCT_N,CYP3A4_16_n1_OCT_N,CYP3A4_17_n1_OCT_N,CYP3A4_18_n1_OCT_N,CYP3A4_19_n1_OCT_N,CYP3A4_20_n1_OCT_N,CYP3A4_21_n1_OCT_N,CYP3A4_23_n1_OCT_N,CYP3A4_24_n1_OCT_N,CYP3A4_28_n1_OCT_N,CYP3A4_29_n1_OCT_N,CYP3A4_29_n2_OCT_N,CYP3A4_29_n3_OCT_N,CYP3A4_29_n4_OCT_N,CYP3A4_31_n1_OCT_N,CYP3A4_32_n1_OCT_N,CYP3A4_33_n1_OCT_N,CYP3A4_34_n1_OCT_N,CYP3A4_34_n3_OCT_N,CYP3A4_34_n4_OCT_N
2565.0,3.5202135887e-06,3.5197977669e-06,3.5197977668e-06,3.5197977674e-06,1.4950041443e-07,9.9974868993e-09,4.7232893309e-09,2.119814777e-06,5.3019355175e-07,0.0012166587403,2.8510677158e-08,8.2197543435e-09,2.1533979199e-07,0.0012166960017,5.4872518167e-05,9.127358903e-09,3.3930638665e-05,3.3930638797e-05,1.1341623957e-05,6.1735035154e-09,0.0033379823074,4.6519082854e-08,6.9438728234e-09,0.00039046451145,0.0013596532984,4.3449811809e-09,7.4754665468e-09,3.4199705117e-06,0.033659476731,0.0028280534759,0.0027040044947,0.010888437657,2.0880555552e-08,2.2227234088e-07,4.2328397783e-09,8.6461078068e-06,8.6461078067e-06,6.7633294593e-06
2570.0,3.5234112504e-06,3.5229950446e-06,3.5229950445e-06,3.5229950451e-06,1.4620996749e-07,9.8180748058e-09,4.654694644e-09,2.071501414e-06,5.1820323e-07,0.0011929473604,2.7934265225e-08,8.0778664369e-09,2.1529710916e-07,0.0011929839423,5.3676286711e-05,8.9661557417e-09,3.3968542172e-05,3.3968542304e-05,1.135383896e-05,6.0738790537e-09,0.0032762586647,4.5546567228e-08,6.8993503896e-09,0.00038247085164,0.0013332967414,4.3036238934e-09,7.3486603906e-09,3.4230619742e-06,0.033698397061,0.002831323639,0.0027071312174,0.01090102806,2.081491393e-08,2.2223351771e-07,4.1909807866e-09,8.6550090489e-06,8.6550090488e-06,6.7699967138e-06
2575.0,3.5266235113e-06,3.52620692e-06,3.5262069199e-06,3.5262069204e-06,1.4299851829e-07,9.6424401227e-09,4.587365366e-09,2.0243566102e-06,5.0650426584e-07,0.0011697064004,2.7370977611e-08,7.9388988534e-09,2.152572855e-07,0.001169742315,5.2507128299e-05,8.808311572e-09,3.4006510883e-05,3.4006511015e-05,1.1366082562e-05,5.9762143509e-09,0.0032156883063,4.4596680296e-08,6.8554142287e-09,0.00037464503982,0.0013074598847,4.2628827803e-09,7.2244287022e-09,3.4261677659e-06,0.033737362393,0.0028345975837,0.0027102615559,0.010913633027,2.0750119028e-08,2.2219760461e-07,4.1497555555e-09,8.6639356665e-06,8.6639356664e-06,6.7766875917e-06
2580.0,3.5298502495e-06,3.5294332709e-06,3.5294332709e-06,3.5294332714e-06,1.3986402709e-07,9.4704935098e-09,4.5212743674e-09,1.9783505757e-06,4.9508912673e-07,0.0011469263656,2.682048619e-08,7.8027837194e-09,2.1522029155e-07,0.0011469616254,5.1364408624e-05,8.6537475491e-09,3.4044544527e-05,3.404454466e-05,1.1378354564e-05,5.8804653187e-09,0.0031562494632,4.3668848127e-08,6.8120550418e-09,0.00036698346586,0.0012821323109,4.2227467072e-09,7.1027121941e-09,3.4292877667e-06,0.03377637278,0.0028378753144,0.0027133955142,0.010926252575,2.0686159649e-08,2.2216457167e-07,4.1091524713e-09,8.6728874795e-06,8.6728874794e-06,6.7834018979e-06
2585.0,3.5330913446e-06,3.5326739772e-06,3.5326739771e-06,3.5326739776e-06,1.3680451026e-07,9.3021479488e-09,4.4563951731e-09,1.9334543168e-06,4.8395048583e-07,0.0011245979565,2.6282471706e-08,7.6694549027e-09,2.1518609827e-07,0.0011246325735,5.0247508726e-05,8.5023868656e-09,3.4082642843e-05,3.4082642976e-05,1.1390654767e-05,5.7865889713e-09,0.0030979207812,4.2762512454e-08,6.7692637067e-09,0.00035948259905,0.0012573038147,4.1832047748e-09,6.9834530885e-09,3.4324218579e-06,0.033815428272,0.0028411568355,0.0027165330967,0.01093888672,2.0623024782e-08,2.221343894e-07,4.0691601676e-09,8.6818643107e-06,8.6818643106e-06,6.7901394404e-06
2590.0,3.536346678e-06,3.53592892e-06,3.5359289199e-06,3.5359289205e-06,1.3381803864e-07,9.1373186775e-09,4.3927019439e-09,1.8896396141e-06,4.7308121613e-07,0.0011027120642,2.5756623519e-08,7.5388479636e-09,2.1515467703e-07,0.0011027460502,4.9155824609e-05,8.3541546943e-09,3.4120805572e-05,3.4120805705e-05,1.1402982978e-05,5.6945433961e-09,0.0030406813132,4.1877130213e-08,6.727031275e-09,0.00035213898634,0.0012329643987,4.1442463123e-09,6.8665950762e-09,3.4355699227e-06,0.033854528924,0.0028444421513,0.0027196743074,0.01095153548,2.0560703602e-08,2.2210702871e-07,4.0297675196e-09,8.6908659854e-06,8.6908659853e-06,6.79690003e-06
2595.0,3.5396161325e-06,3.5391979824e-06,3.5391979823e-06,3.5391979829e-06,1.3090273594e-07,8.9759231268e-09,4.3301694607e-09,1.8468790004e-06,4.6247438471e-07,0.0010812597665,2.5242639358e-08,7.4109001079e-09,2.1512599956e-07,0.0010812931332,4.8088766873e-05,8.2089781329e-09,3.4159032461e-05,3.4159032594e-05,1.1415339006e-05,5.604287724e-09,0.0029845105115,4.1012173103e-08,6.6853489671e-09,0.0003449492506,0.0012091042688,4.1058608727e-09,6.7520832753e-09,3.4387318458e-06,0.033893674785,0.0028477312662,0.0027228191505,0.01096419887,2.049918546e-08,2.2208246091e-07,3.9909636381e-09,8.6998923317e-06,8.6998923316e-06,6.8036834804e-06
2600.0,3.5428995927e-06,3.542481049e-06,3.542481049e-06,3.5424810495e-06,1.2805677725e-07,8.8178808589e-09,4.2687731075e-09,1.8051457399e-06,4.5212324718e-07,0.0010602323244,2.4740225074e-08,7.2855501416e-09,2.1510003801e-07,0.0010602650831,4.7045760347e-05,8.0667861502e-09,3.4197323262e-05,3.4197323395e-05,1.1427722665e-05,5.515782101e-09,0.0029293882195,4.016712716e-08,6.6442081695e-09,0.00033791008892,0.0011857138302,4.0680382273e-09,6.6398641921e-09,3.4419075136e-06,0.03393286591,0.0028510241847,0.0027259676303,0.010976876908,2.0438459885e-08,2.2206065769e-07,3.9527378639e-09,8.7089431803e-06,8.7089431802e-06,6.8104896082e-06
2605.0,3.546196945e-06,3.5457780061e-06,3.545778006e-06,3.5457780065e-06,1.2527838749e-07,8.6631135079e-09,4.2084888555e-09,1.7644138082e-06,4.4202124229e-07,0.0010396211776,2.4249094414e-08,7.162738426e-09,2.1507676486e-07,0.0010396533395,4.6026243736e-05,7.9275095338e-09,3.4235677732e-05,3.4235677865e-05,1.144013377e-05,5.4289876608e-09,0.0028752946651,3.934149234e-08,6.6036004309e-09,0.00033101827091,0.0011627836835,4.0307683604e-09,6.5298856828e-09,3.4450968138e-06,0.03397210235,0.002854320911,0.002729119751,0.010989569611,2.0378516575e-08,2.2204159113e-07,3.9150797624e-09,8.7180183644e-06,8.7180183644e-06,6.8173182327e-06
2610.0,3.5495080771e-06,3.5490887413e-06,3.5490887413e-06,3.5490887418e-06,1.2256584002e-07,8.511544722e-09,4.1492932481e-09,1.7246578722e-06,4.3216198673e-07,0.0010194179415,2.3768968786e-08,7.0424068354e-09,2.1505615301e-07,0.0010194495176,4.5029669274e-05,7.7910808402e-09,3.4274095633e-05,3.4274095766e-05,1.1452572142e-05,5.343866498e-09,0.0028222104524,3.8534782116e-08,6.5635174585e-09,0.00032427063709,0.0011403046201,3.9940414644e-09,6.4220969165e-09,3.448299636e-06,0.034011384157,0.0028576214497,0.0027322755167,0.011002276994,2.0319345401e-08,2.2202523368e-07,3.8779791184e-09,8.72711772e-06,8.7271177199e-06,6.824169176e-06
2615.0,3.5528328782e-06,3.5524131442e-06,3.5524131441e-06,3.5524131446e-06,1.1991745523e-07,8.3631001073e-09,4.0911633855e-09,1.6858532708e-06,4.2253927002e-07,0.000999614403,2.3299577045e-08,6.9244987146e-09,2.150381757e-07,0.00099964540404,4.4055502391e-05,7.657434345e-09,3.431257673e-05,3.4312576864e-05,1.1465037603e-05,5.260381642e-09,0.0027701165549,3.7746523092e-08,6.5239511148e-09,0.00031766409731,0.0011182676187,3.9578479351e-09,6.3164483392e-09,3.4515158712e-06,0.034050711385,0.002860925805,0.0027354349316,0.011014999076,2.0260936398e-08,2.2201155818e-07,3.8414259305e-09,8.7362410855e-06,8.7362410854e-06,6.8310422629e-06
2620.0,3.5561712394e-06,3.5557511055e-06,3.5557511054e-06,3.5557511059e-06,1.1733159916e-07,8.2177071734e-09,4.0340769103e-09,1.6479759968e-06,4.1314704962e-07,0.00098020251716,2.2840655279e-08,6.8089588393e-09,2.1502280654e-07,0.00098023295374,4.3103221383e-05,7.5265059957e-09,3.4351120797e-05,3.435112093e-05,1.147752998e-05,5.1784970319e-09,0.0027189943086,3.6976254624e-08,6.4848934141e-09,0.00031119562919,0.0010966638414,3.9221783667e-09,6.2128916388e-09,3.4547454119e-06,0.034090084085,0.0028642339814,0.0027385980001,0.011027735872,2.0203279762e-08,2.2200053781e-07,3.8054104063e-09,8.7453883016e-06,8.7453883015e-06,6.8379373208e-06
2625.0,3.5595230531e-06,3.5591025177e-06,3.5591025176e-06,3.5591025182e-06,1.1480668223e-07,8.0752952805e-09,3.9780119931e-09,1.6110026783e-06,4.0397944617e-07,0.00096117440375,2.2391946601e-08,6.6957333759e-09,2.1501001948e-07,0.00096120428624,4.2172317093e-05,7.3982333657e-09,3.4389727607e-05,3.4389727741e-05,1.1490049102e-05,5.0981774921e-09,0.0026688254046,3.6223528449e-08,6.4463365196e-09,0.00030486227658,0.0010754846298,3.8870235471e-09,6.1113797111e-09,3.4579881521e-06,0.03412950231,0.0028675459834,0.0027417647262,0.0110404874,2.014636585e-08,2.2199214612e-07,3.7699229577e-09,8.7545592117e-06,8.7545592116e-06,6.8448541799e-06
2630.0,3.562888213e-06,3.5624672747e-06,3.5624672746e-06,3.5624672752e-06,1.1234115793e-07,7.9357955886e-09,3.9229473193e-09,1.5749105613e-06,3.9503073881e-07,0.00094252234369,2.1953200948e-08,6.5847698444e-09,2.1499978883e-07,0.00094255168228,4.1262292602e-05,7.2725556091e-09,3.4428396943e-05,3.4428397076e-05,1.1502594801e-05,5.0193887083e-09,0.0026195918824,3.5487908338e-08,6.4082727396e-09,0.00029866114811,0.0010547215012,3.8523744537e-09,6.0118666272e-09,3.4612439873e-06,0.034168966114,0.0028708618153,0.0027449351142,0.011053253676,2.0090185177e-08,2.2198635702e-07,3.7349541957e-09,8.7637536615e-06,8.7637536614e-06,6.8517926726e-06
2635.0,3.5662666147e-06,3.5658452719e-06,3.5658452719e-06,3.5658452724e-06,1.0993352159e-07,7.7991410072e-09,3.868862075e-09,1.5396774927e-06,3.8629536072e-07,0.0009242387758,2.152417489e-08,6.4760170804e-09,2.1499208924e-07,0.00092426758049,4.0372662923e-05,7.1494134174e-09,3.4467128587e-05,3.4467128721e-05,1.1515166912e-05,4.9420972048e-09,0.0025712761233,3.4768969744e-08,6.3706945252e-09,0.00029258941572,0.0010343661453,3.8182222487e-09,5.9143076012e-09,3.4645128144e-06,0.034208475547,0.0028741814815,0.0027481091684,0.011066034717,2.0034728407e-08,2.2198314476e-07,3.7004949258e-09,8.7729714992e-06,8.7729714991e-06,6.8587526343e-06
2640.0,3.5696581549e-06,3.5692364062e-06,3.5692364061e-06,3.5692364067e-06,1.0758230921e-07,7.6652661475e-09,3.8157359346e-09,1.5052819038e-06,3.7776789478e-07,0.00090631629347,2.1104631438e-08,6.3694251999e-09,2.149868957e-07,0.00090634457406,3.9502954706e-05,7.0287489774e-09,3.4505922331e-05,3.4505922465e-05,1.1527765274e-05,4.8662703214e-09,0.002523860844,3.4066299472e-08,6.3335944664e-09,0.00028664431323,0.0010144104203,3.7845582751e-09,5.8186589593e-09,3.4677945317e-06,0.034248030664,0.0028775049865,0.002751286893,0.011078830541,1.9979986359e-08,2.2198248393e-07,3.6665361439e-09,8.7822125752e-06,8.7822125751e-06,6.8657339027e-06
2645.0,3.5730627319e-06,3.5726405758e-06,3.5726405757e-06,3.5726405763e-06,1.0528609624e-07,7.5341072753e-09,3.7635490479e-09,1.4717027937e-06,3.6944306929e-07,0.00088874764143,2.0694339864e-08,6.2649455643e-09,2.1498418354e-07,0.00088877540756,3.8652705952e-05,6.9105059303e-09,3.4544777966e-05,3.45447781e-05,1.1540389729e-05,4.7918761925e-09,0.0024773290896,3.3379495355e-08,6.2969652899e-09,0.00028082313499,0.00099484634958,3.7513740521e-09,5.72487811e-09,3.471089039e-06,0.034287631516,0.0028808323347,0.0027544682921,0.011091641164,1.9925949998e-08,2.2198434946e-07,3.6330690311e-09,8.7914767423e-06,8.7914767422e-06,6.8727363179e-06
2650.0,3.5764802453e-06,3.5760576804e-06,3.5760576803e-06,3.5760576808e-06,1.0304349652e-07,7.405602266e-09,3.7122820279e-09,1.4389197146e-06,3.613157539e-07,0.00087152571268,2.0293075521e-08,6.1625307464e-09,2.1498392839e-07,0.0008715529738,3.7821465731e-05,6.7946293318e-09,3.4583695292e-05,3.4583695426e-05,1.155304012e-05,4.7188837253e-09,0.0024316642279,3.2708165938e-08,6.2607998557e-09,0.0002751232345,0.00097566611843,3.7186612716e-09,5.6329235145e-09,3.4743962374e-06,0.034327278158,0.0028841635306,0.0027576533702,0.011104466603,1.9872610432e-08,2.2198871661e-07,3.60008495e-09,8.8007638554e-06,8.8007638554e-06,6.8797597226e-06
2655.0,3.5799105963e-06,3.579487621e-06,3.579487621e-06,3.5794876215e-06,1.0085316115e-07,7.2796905599e-09,3.6619159389e-09,1.4069127556e-06,3.5338095561e-07,0.00085464354534,1.9900619676e-08,6.0621344975e-09,2.1498610623e-07,0.00085467031073,3.700879391e-05,6.6810656134e-09,3.4622674109e-05,3.4622674244e-05,1.1565716295e-05,4.6472625796e-09,0.0023868499428,3.2051930177e-08,6.2250911547e-09,0.00026954202309,0.00095686207047,3.6864117938e-09,5.5427546584e-09,3.4777160295e-06,0.034366970641,0.0028874985786,0.0027608421313,0.011117306876,1.9819958914e-08,2.2199556098e-07,3.5675754404e-09,8.810073772e-06,8.8100737719e-06,6.8868039617e-06
2660.0,3.5833536873e-06,3.5829303003e-06,3.5829303002e-06,3.5829303008e-06,9.8713777403e-08,7.1563131201e-09,3.6124322848e-09,1.3756625286e-06,3.4563381492e-07,0.00083809431967,1.9516759336e-08,5.9637117161e-09,2.1499069334e-07,0.00083812059844,3.6214260884e-05,6.5697625453e-09,3.4661714224e-05,3.4661714359e-05,1.1578418103e-05,4.5769831478e-09,0.0023428702286,3.1410417139e-08,6.1898323054e-09,0.00026407696864,0.00093842670452,3.6546176434e-09,5.4543320243e-09,3.4810483192e-06,0.03440670902,0.0028908374831,0.0027640345798,0.011130161999,1.9767986835e-08,2.2200485847e-07,3.5355322148e-09,8.8194063515e-06,8.8194063514e-06,6.8938688827e-06
2665.0,3.5868094221e-06,3.5863856219e-06,3.5863856218e-06,3.5863856223e-06,9.6624067768e-08,7.0354123904e-09,3.5638129979e-09,1.3451501538e-06,3.3806960205e-07,0.00082187135513,1.9141287094e-08,5.8672184161e-09,2.1499766633e-07,0.0008218971562,3.5437447317e-05,6.4606692e-09,3.4700815448e-05,3.4700815583e-05,1.1591145397e-05,4.5080165354e-09,0.0022997093834,3.0783265719e-08,6.1550165518e-09,0.0002587255943,0.00092035267138,3.6232710061e-09,5.367617065e-09,3.4843930116e-06,0.034446493346,0.0028941802486,0.00276723072,0.011143031989,1.9716685723e-08,2.2201658531e-07,3.5039471549e-09,8.8287614556e-06,8.8287614555e-06,6.9009543352e-06
2670.0,3.5902777059e-06,3.589853491e-06,3.5898534909e-06,3.5898534914e-06,9.4582788887e-08,6.9169322553e-09,3.516040428e-09,1.3153572455e-06,3.3068371333e-07,0.00080596810746,1.8774000967e-08,5.7726116973e-09,2.1500700209e-07,0.00080599343961,3.4677943891e-05,6.3537359167e-09,3.4739977594e-05,3.4739977729e-05,1.1603898033e-05,4.4403345425e-09,0.0022573520042,3.017012436e-08,6.1206372605e-09,0.00025348547729,0.00090263277073,3.5923642246e-09,5.2825721772e-09,3.4877500133e-06,0.034486323673,0.0028975268795,0.002770430556,0.011155916863,1.966604724e-08,2.2203071803e-07,3.4728123076e-09,8.838138948e-06,8.838138948e-06,6.9080601713e-06
2675.0,3.593758445e-06,3.593333814e-06,3.593333814e-06,3.5933338145e-06,9.2588730618e-08,6.8008180007e-09,3.4690973316e-09,1.2862658992e-06,3.2347166763e-07,0.00079037816589,1.8414704246e-08,5.6798497162e-09,2.1501867783e-07,0.00079040303773,3.3935351058e-05,6.2489142673e-09,3.477920048e-05,3.4779200615e-05,1.1616675868e-05,4.373909645e-09,0.0022157829801,2.9570650785e-08,6.0866879181e-09,0.00024835424766,0.00088525994802,3.5618897951e-09,5.199160677e-09,3.4911192321e-06,0.034526200054,0.0029008773804,0.0027736340922,0.011168816639,1.961606318e-08,2.2204723348e-07,3.4421198809e-09,8.8475386949e-06,8.8475386948e-06,6.9151862453e-06
2680.0,3.5972515473e-06,3.5968264989e-06,3.5968264988e-06,3.5968264994e-06,9.0640715085e-08,6.6870162759e-09,3.422966862e-09,1.2578586778e-06,3.1642910297e-07,0.00077509525035,1.8063205347e-08,5.5888916574e-09,2.1503267107e-07,0.00077511967033,3.3209278798e-05,6.1461570231e-09,3.4818483928e-05,3.4818484064e-05,1.1629478762e-05,4.3087149774e-09,0.0021749874878,2.8984511735e-08,6.0531621287e-09,0.0002433295871,0.00086822729152,3.5318403641e-09,5.1173467747e-09,3.494500577e-06,0.034566122543,0.0029042317557,0.0027768413328,0.011181731334,1.9566725467e-08,2.2206610881e-07,3.4118622404e-09,8.8569605641e-06,8.856960564e-06,6.9223324136e-06
2685.0,3.6007569218e-06,3.6003314545e-06,3.6003314544e-06,3.600331455e-06,8.8737595772e-08,6.5754750571e-09,3.3776325584e-09,1.2301185992e-06,3.0955177315e-07,0.00076011320877,1.7719317669e-08,5.4996977064e-09,2.1504895958e-07,0.00076013718518,3.2499346386e-05,6.0454181227e-09,3.4857827765e-05,3.48578279e-05,1.164230658e-05,4.2447243152e-09,0.002134950985,2.8411382714e-08,6.0200536117e-09,0.00023840922785,0.00085152802935,3.5022087247e-09,5.0370955511e-09,3.4978939585e-06,0.034606091192,0.0029075900098,0.0027800522821,0.011194660965,1.9518026152e-08,2.2208732146e-07,3.3820319059e-09,8.8664044259e-06,8.8664044258e-06,6.9294985349e-06
2690.0,3.6042744788e-06,3.6038485912e-06,3.6038485912e-06,3.6038485917e-06,8.6878256637e-08,6.4661436109e-09,3.3330783368e-09,1.2030291239e-06,3.0283554452e-07,0.00074542601443,1.7382859455e-08,5.4122290224e-09,2.1506752147e-07,0.0007454495554,3.1805182166e-05,5.94665264e-09,3.4897231818e-05,3.4897231954e-05,1.1655159187e-05,4.1819120582e-09,0.002095659206,2.7850947746e-08,5.987356199e-09,0.00023359095151,0.00083515552661,3.4729878132e-09,4.9583729349e-09,3.5012992881e-06,0.034646106055,0.0029109521473,0.0027832669445,0.011207605548,1.9469957408e-08,2.2211084916e-07,3.3526215476e-09,8.8758701522e-06,8.8758701521e-06,6.93668447e-06
2695.0,3.6078041298e-06,3.6073778207e-06,3.6073778206e-06,3.6073778211e-06,8.506161125e-08,6.35897246e-09,3.2892884805e-09,1.1765741427e-06,2.9627639288e-07,0.00073102776335,1.7053653656e-08,5.3264477129e-09,2.150883351e-07,0.00073105087689,3.1126423323e-05,5.8498167545e-09,3.4936695923e-05,3.4936696058e-05,1.1668036451e-05,4.1202532145e-09,0.0020570981557,2.730289913e-08,5.9550638331e-09,0.00022887258799,0.00081910328258,3.4441707063e-09,4.8811456796e-09,3.5047164787e-06,0.034686167186,0.0029143181726,0.0027864853241,0.011220565102,1.9422511534e-08,2.2213666994e-07,3.3236239827e-09,8.8853576173e-06,8.8853576172e-06,6.9438900821e-06
2700.0,3.6113457877e-06,3.6109190555e-06,3.6109190555e-06,3.610919056e-06,8.3286601968e-08,6.2539133495e-09,3.2462476302e-09,1.1507379653e-06,2.898704004e-07,0.00071691267179,1.6731527802e-08,5.2423168082e-09,2.1511137912e-07,0.00071693536572,3.046271567e-05,5.7548677213e-09,3.4976219914e-05,3.497622005e-05,1.1680938243e-05,4.059723384e-09,0.0020192541046,2.6766937217e-08,5.9231705645e-09,0.00022425201439,0.00080336492798,3.4157506174e-09,4.8053813422e-09,3.5081454443e-06,0.034726274638,0.0029176880902,0.0027897074253,0.011233539643,1.9375680946e-08,2.221647621e-07,3.2950321724e-09,8.8948666972e-06,8.8948666971e-06,6.951115236e-06
2705.0,3.6148993664e-06,3.6144722099e-06,3.6144722098e-06,3.6144722104e-06,8.155219912e-08,6.1509192136e-09,3.2039407758e-09,1.1255053087e-06,2.8361375265e-07,0.0007030750737,1.6416313871e-08,5.1598002369e-09,2.1513663245e-07,0.00070309735573,2.9813713437e-05,5.6617638425e-09,3.5015803633e-05,3.5015803769e-05,1.1693864435e-05,4.0002987438e-09,0.0019821135838,2.6242770179e-08,5.8916705497e-09,0.00021972715398,0.0007879342222,3.3877208942e-09,4.7310482615e-09,3.5115861001e-06,0.034766428465,0.0029210619047,0.0027929332524,0.011246529188,1.932945818e-08,2.2219510424e-07,3.2668392181e-09,8.90439727e-06,8.9043972699e-06,6.9583597991e-06
2710.0,3.6184647811e-06,3.6180371989e-06,3.6180371989e-06,3.6180371994e-06,7.9857400227e-08,6.0499441442e-09,3.162353247e-09,1.1008612861e-06,2.7750273576e-07,0.00068950941835,1.6107848173e-08,5.0788628019e-09,2.151640743e-07,0.00068953129603,2.917907906e-05,5.5704644392e-09,3.5055446923e-05,3.505544706e-05,1.1706814904e-05,3.9419560326e-09,0.00194566338,2.5730113789e-08,5.860558049e-09,0.00021529597518,0.00077280505076,3.3600750149e-09,4.6581155382e-09,3.5150383626e-06,0.034806628719,0.0029244396205,0.0027961628096,0.011259533756,1.9283835886e-08,2.222276752e-07,3.2390383586e-09,8.9139492156e-06,8.9139492156e-06,6.9656236404e-06
2715.0,3.6220419483e-06,3.621613939e-06,3.621613939e-06,3.6216139395e-06,7.820122924e-08,5.95094336e-09,3.1214707051e-09,1.0767913965e-06,2.7153373362e-07,0.00067621026789,1.5805971222e-08,4.999470158e-09,2.1519368412e-07,0.00067623174863,2.8558482986e-05,5.4809298244e-09,3.5095149632e-05,3.5095149769e-05,1.1719789526e-05,3.8846725367e-09,0.0019098905306,2.5228691218e-08,5.829827424e-09,0.00021095649052,0.00075797142263,3.3328065861e-09,4.5865530142e-09,3.5185021492e-06,0.034846875456,0.0029278212421,0.0027993961014,0.011272553362,1.923880683e-08,2.2226245414e-07,3.2116229671e-09,8.9235224159e-06,8.9235224158e-06,6.9729066313e-06
2720.0,3.6256307853e-06,3.6252023477e-06,3.6252023476e-06,3.6252023482e-06,7.6582735802e-08,5.853873176e-09,3.0812791349e-09,1.053281514e-06,2.6570322516e-07,0.00066317229505,1.5510527626e-08,4.9215887886e-09,2.1522544164e-07,0.00066319338614,2.7951603473e-05,5.393121277e-09,3.513491161e-05,3.5134911747e-05,1.1732788183e-05,3.8284260755e-09,0.0018747823188,2.4738232821e-08,5.7994731362e-09,0.00020670675571,0.00074342746776,3.3059093392e-09,4.5163312535e-09,3.5219773787e-06,0.034887168728,0.0029312067741,0.002802633132,0.011285588026,1.9194363885e-08,2.2229942044e-07,3.1845865478e-09,8.9331167546e-06,8.9331167545e-06,6.9802086449e-06
2725.0,3.629231211e-06,3.6288023437e-06,3.6288023436e-06,3.6288023442e-06,7.5000994529e-08,5.7586909748e-09,3.0417648361e-09,1.0303178775e-06,2.6000778172e-07,0.00065039028086,1.5221365972e-08,4.8451859844e-09,2.1525932684e-07,0.00065041098942,2.73581264e-05,5.3070010157e-09,3.5174732712e-05,3.5174732849e-05,1.1745810756e-05,3.7731949878e-09,0.001840326269,2.4258475942e-08,5.7694897444e-09,0.00020254486863,0.00072916743456,3.2793771283e-09,4.4474215234e-09,3.525463971e-06,0.034927508589,0.0029345962209,0.0028058739057,0.011298637763,1.9150500039e-08,2.2233855376e-07,3.1579227332e-09,8.9427321171e-06,8.942732117e-06,6.9875295562e-06
2730.0,3.6328431451e-06,3.6324138468e-06,3.6324138467e-06,3.6324138473e-06,7.3455104317e-08,5.6653551779e-09,3.0029144158e-09,1.0078870813e-06,2.5444406454e-07,0.00063785911237,1.4938338717e-08,4.7702298221e-09,2.1529531997e-07,0.00063787944543,2.6777745083e-05,5.2225321745e-09,3.5214612794e-05,3.5214612931e-05,1.175885713e-05,3.7189581187e-09,0.001806510142,2.3789164716e-08,5.739871903e-09,0.00019846896844,0.00071518568751,3.253203927e-09,4.3797957759e-09,3.5289618469e-06,0.034967895094,0.0029379895871,0.0028091184269,0.011311702591,1.9107208384e-08,2.2237983404e-07,3.1316252813e-09,8.9523683909e-06,8.9523683908e-06,6.9948692425e-06
2735.0,3.6364665085e-06,3.6360367779e-06,3.6360367779e-06,3.6360367784e-06,7.1944187668e-08,5.5738252183e-09,2.9647147811e-09,9.8597606495e-07,2.4900882222e-07,0.00062557378051,1.466130208e-08,4.6966891436e-09,2.1533340152e-07,0.00062559374495,2.6210160088e-05,5.1396787785e-09,3.5254551717e-05,3.5254551854e-05,1.1771927192e-05,3.6656948065e-09,0.0017733219307,2.333004989e-08,5.7106143601e-09,0.00019447723463,0.00070147670475,3.2273838258e-09,4.3134266301e-09,3.5324709286e-06,0.035008328295,0.0029413868773,0.0028123666999,0.011324782528,1.9064482117e-08,2.2242324144e-07,3.1056880727e-09,8.962025465e-06,8.9620254649e-06,7.0022275826e-06
