Time,CYP3A4_2_OCT_N,CYP3A4_3_OCT_N,CYP3A4_4_OCT_N,CYP3A4_5_OCT_N,CYP3A4_7_OCT_N,CYP3A4_8_OCT_N,CYP3A4_9_OCT_N,CYP3A4_10_OCT_N,CYP3A4_11_OCT_N,CYP3A4_12_OCT_N,CYP3A4_13_OCT_N,CYP3A4_14_OCT_N,CYP3A4_15_OCT_N,CYP3A4_16_OCT_N,CYP3A4_17_OCT_N,CYP3A4_18_OCT_N,CYP3A4_19_OCT_N,CYP3A4_20_OCT_N,CYP3A4_21_OCT_N,CYP3A4_23_OCT_N,CYP3A4_24_OCT_N,CYP3A4_28_OCT_N,CYP3A4_29_OCT_N,CYP3A4_31_OCT_N,CYP3A4_32_OCT_N,CYP3A4_33_OCT_N,CYP3A4_34_OCT_N
436.5,0.00038076357126,0.00032473202912,0.00029515023314,0.00042135456296,0.00040093903291,0.0005128368858,0.00035019064077,0.00031868192564,0.00020940260557,0.00051283986171,0.00046727653585,0.00032204234084,0.00025356490972,0.0003084316824,0.00052899889171,0.00036004832161,0.00023961632833,0.00049556983116,0.00051457388732,0.00025972085769,0.00031556150417,0.00024314294465,0.00090556652932,0.00021996216321,0.00020951122966,0.00026234288346,0.00024669280945
437.0,0.00037590196012,0.00032072621404,0.00029160034266,0.00041587527656,0.0003957704496,0.00050596475421,0.00034579526305,0.00031476906797,0.00020747269915,0.0005059676882,0.00046109849027,0.00031807789717,0.00025187259872,0.00030467675549,0.00052188031699,0.00035550258293,0.00023695611784,0.00048896084619,0.00050767527658,0.00025672938301,0.0003116966115,0.00024130194481,0.00090356840059,0.00021766165292,0.00020758346086,0.00025930972761,0.00024491387878
437.5,0.00037110337364,0.00031677101192,0.00028809446308,0.00041046799334,0.00039066934966,0.00049918494322,0.0003414561439,0.0003109054763,0.00020556247285,0.00049918783588,0.00045500262863,0.00031416346645,0.00025019453701,0.00030096880614,0.00051485766687,0.00035101528285,0.00023432697334,0.00048244033638,0.00050086937356,0.00025377381451,0.00030788029022,0.00023947736827,0.00090158351254,0.00021538684754,0.00020567532818,0.00025631308152,0.00024315043875
438.0,0.00036636698266,0.00031286576853,0.00028463203295,0.00040513175735,0.00038563484099,0.00049249620949,0.00033717254958,0.00030709051534,0.00020367170862,0.00049249906138,0.00044898785102,0.00031029840289,0.00024853058509,0.00029730723125,0.00050792964695,0.0003465856569,0.00023172851505,0.00047600711283,0.00049415492941,0.00025085370455,0.00030411191479,0.00023766904983,0.00089961176018,0.00021313744272,0.0002037866142,0.00025335248909,0.00024140233541
438.5,0.00036169196905,0.00030900983825,0.00028121249821,0.00039986562545,0.00038066604343,0.00048589732644,0.00033294375606,0.00030332355817,0.00020180019098,0.00048590013812,0.00044305307236,0.0003064820692,0.00024688060501,0.00029369143565,0.00050109498035,0.00034221295076,0.00022916036807,0.00046966000264,0.00048753071216,0.00024796861125,0.00030039086795,0.00023587682615,0.0008976530395,0.00021091313786,0.00020191710411,0.00025042750013,0.00023966941654
439.0,0.00035707752564,0.000305202584,0.00027783531203,0.00039466866717,0.00037576208859,0.00047938708407,0.00032876904896,0.00029960398614,0.00019994770702,0.00047938985609,0.0004371972222,0.00030271383652,0.00024524446031,0.00029012083201,0.00049435240742,0.00033789642016,0.00022662216223,0.00046339784876,0.00048099550647,0.00024511809846,0.00029671654054,0.00023410053567,0.00089570724751,0.00020871363617,0.00020006658566,0.00024753767026,0.00023795153158
439.5,0.000352522856,0.00030144337712,0.00027449993477,0.0003895399645,0.0003709221197,0.0004729642887,0.00032464772337,0.00029593118877,0.00019811404636,0.00047296702162,0.00043141924446,0.00029899308428,0.00024362201604,0.00028659484071,0.00048770068553,0.00033363533074,0.00022411353212,0.00045721950973,0.00047454811342,0.00024230173564,0.00029308833145,0.00023234001866,0.00089377428221,0.00020653864451,0.00019823484909,0.00024468256084,0.00023624853162
440.0,0.00034802717434,0.00029773159722,0.00027120583384,0.00038447861174,0.00036614529146,0.00046662776277,0.00032057908372,0.00029230456362,0.00019629900113,0.00046663045713,0.0004257180973,0.00029531920011,0.00024201313874,0.00028311288975,0.00048113858886,0.00032942895787,0.00022163411694,0.00045112385948,0.00046818735026,0.00023951909781,0.00028950564747,0.00023059511711,0.00089185404258,0.0002043878734,0.00019642168715,0.00024186173891,0.00023456026942
440.5,0.00034358970532,0.00029406663213,0.00026795248361,0.00037948371532,0.00036143076985,0.00046037634463,0.00031656244368,0.00028872351616,0.00019450236591,0.00046037900096,0.00042009275289,0.00029169157969,0.0002404176964,0.00027967441465,0.00047466490813,0.00032527658658,0.00021918356052,0.00044510978715,0.00046191205022,0.00023676976546,0.00028596790321,0.00022886567477,0.00088994642855,0.00020226103696,0.00019462689504,0.00023907477709,0.00023288659934
441.0,0.00033920968398,0.00029044787774,0.00026473936535,0.00037455439366,0.00035677773202,0.00045420888829,0.00031259712603,0.00028518745974,0.00019272393771,0.00045421150711,0.00041454219725,0.0002881096267,0.00023883555847,0.00027627885834,0.00046827845042,0.00032117751138,0.00021676151118,0.00043917619684,0.00045572106227,0.00023405332449,0.00028247452097,0.00022715153713,0.00088805134104,0.00020015785289,0.0001928502704,0.00023632125351,0.00023122737733
441.5,0.00033488635552,0.0002868747379,0.00026156596709,0.00036968977699,0.00035218536611,0.00044812426325,0.00030868246252,0.00028169581541,0.00019096351597,0.00044812684508,0.00040906543002,0.00028457275266,0.00023726659581,0.00027292567108,0.0004619780389,0.00031713103618,0.00021436762172,0.00043332200742,0.00044961325094,0.00023136936614,0.00027902493068,0.00022545255137,0.0008861686819,0.00019807804236,0.00019109161324,0.00023360075175,0.00022958246094
442.0,0.00033061897522,0.00028334662435,0.00025843178358,0.00036488900718,0.0003476528711,0.00044212135425,0.00030481779377,0.00027824801183,0.00018922090246,0.00044212389961,0.00040366146432,0.00028108037683,0.0002357106807,0.00026961431033,0.00045576251267,0.0003131364741,0.00021200154938,0.00042754615236,0.00044358749606,0.00022871748691,0.00027561856974,0.00022376856635,0.00088429835391,0.00019602133003,0.00018935072595,0.00023091286075,0.00022795170927
442.5,0.00032640680829,0.00027986295655,0.00025533631614,0.0003601512376,0.0003431794567,0.00043619906109,0.00030100246915,0.00027484348521,0.00018749590135,0.00043620157048,0.00039832932654,0.00027763192616,0.00023416768682,0.00026634424067,0.00044963072649,0.00030919314742,0.0002096629557,0.00042184757949,0.00043764269261,0.00022609728849,0.00027225488296,0.00022209943259,0.00088244026078,0.00019398744396,0.00018762741326,0.00022825717474,0.00022633498297
443.0,0.0003222491297,0.00027642316162,0.00025227907264,0.00035547563298,0.00033876434317,0.00043035629844,0.00029723584662,0.00027148167914,0.00018578831906,0.00043035877236,0.00039306805616,0.0002742268351,0.00023263748923,0.00026311493372,0.00044358155061,0.0003053003874,0.00020735150656,0.00041622525083,0.00043177775046,0.00022350837769,0.00026893332246,0.00022044500226,0.00088059430714,0.00019197611559,0.00018592148219,0.00022563329321,0.0002247321442
443.5,0.00031814522412,0.00027302667425,0.00024925956736,0.00035086136922,0.00033440676117,0.00042459199558,0.00029351729268,0.00026816204457,0.00018409796436,0.00042459443452,0.00038787670561,0.00027086454559,0.00023111996433,0.00025992586801,0.00043761387052,0.00030145753416,0.00020506687205,0.00041067814242,0.00042599159422,0.00022095036638,0.00026565334754,0.00021880512915,0.00087876039852,0.00018998707969,0.00018423274204,0.00022304082077,0.00022314305665
444.0,0.00031409438571,0.00026967293654,0.00024627732091,0.00034630763324,0.00033010595165,0.00041890509628,0.00028984618219,0.00026488403965,0.00018242464823,0.00041890750072,0.00038275434004,0.00026754450688,0.00022961498988,0.00025677652893,0.0004317265868,0.00029766393661,0.00020280872646,0.00040520524405,0.00042028316299,0.00021842287142,0.00026241442462,0.00021717966867,0.00087693844135,0.00018802007432,0.00018256100438,0.00022047936713,0.00022156758549
444.5,0.00031009591805,0.00026636139797,0.00024333186018,0.00034181362287,0.00032586116571,0.00041329455853,0.00028622189833,0.00026164712964,0.00018076818389,0.00041329692896,0.00037770003718,0.00026426617548,0.00022812244496,0.00025366640859,0.00042591861484,0.00029391895228,0.00020057674818,0.00039980555919,0.00041465141022,0.00021592551459,0.00025921602711,0.00021556847778,0.00087512834295,0.00018607484076,0.00018090608298,0.00021794854703,0.00022000559733
445.0,0.00030614913398,0.00026309151524,0.00024042271822,0.00033737854668,0.00032167166441,0.00040775935442,0.00028264383241,0.00025845078684,0.00017912838677,0.0004077616913,0.00037271288717,0.00026102901506,0.00022664220997,0.00025059500577,0.00042018888473,0.00029022194722,0.0001983706197,0.00039447810469,0.00040909530345,0.00021345792253,0.00025605763535,0.00021397141504,0.0008733300115,0.00018415112353,0.0001792677938,0.00021544798017,0.00021845696029
445.5,0.0003022533555,0.0002598627522,0.00023754943417,0.00033300162382,0.00031753671872,0.00040229846987,0.00027911138382,0.0002552944905,0.00017750507446,0.00040230077367,0.00036779199237,0.00025783249632,0.00022517416661,0.00024756182582,0.00041453634097,0.0002865722959,0.00019619002752,0.00038922191068,0.00040361382419,0.00021101972666,0.00025293873651,0.00021238834053,0.00087154335606,0.00018224867028,0.00017764595497,0.00021297729111,0.00021692154387
446.0,0.00029840791361,0.00025667457979,0.00023471155318,0.00032868208389,0.00031345560932,0.00039691090452,0.00027562395987,0.00025217772668,0.00017589806669,0.00039691317569,0.00036293646724,0.00025467609694,0.00022371819785,0.00024456638055,0.00040895994234,0.00028296938108,0.0001940346621,0.00038403602036,0.00039820596767,0.00020861056315,0.00024985882447,0.00021081911588,0.00086976828653,0.00018036723178,0.00017604038676,0.00021053610925,0.00021539921903
446.5,0.00029461214824,0.00025352647586,0.00023190862633,0.00032441916681,0.00030942762648,0.00039159567148,0.00027218097575,0.0002490999882,0.00017430718534,0.00039159791049,0.00035814543812,0.00025155930145,0.00022227418793,0.00024160818818,0.00040345866168,0.0002794125937,0.00019190421781,0.00037891948982,0.00039287074268,0.00020623007281,0.00024681739975,0.00020926360421,0.00086800471367,0.00017850656189,0.00017445091155,0.00020812406876,0.0002138898581
447.0,0.00029086540808,0.00025041792515,0.00022914021054,0.00032021212267,0.00030545206996,0.00038635179721,0.00026878185436,0.00024606077454,0.00017273225435,0.00038635400449,0.0003534180431,0.00024848160115,0.00022084202233,0.00023868677322,0.00039803148571,0.00027590133277,0.0001897983929,0.00037387138786,0.00038760717141,0.00020387790107,0.00024381396943,0.00020772167016,0.00086625254909,0.0001766664175,0.0001728773538,0.0002057408085,0.00021239333482
447.5,0.00028716705049,0.00024734841917,0.00022640586852,0.00031606021157,0.00030152824886,0.00038117832128,0.00026542602623,0.00024305959176,0.00017117309973,0.00038118049727,0.00034875343188,0.00024544249403,0.00021942158779,0.00023580166641,0.00039267741484,0.00027243500528,0.00018771688941,0.00036889079586,0.00038241428922,0.00020155369791,0.00024084804705,0.00020619317982,0.00086451170518,0.0001748465585,0.00017131954004,0.00020338597194,0.00021090952428
448.0,0.00028351644138,0.00024431745611,0.00022370516866,0.00031196270354,0.00029765548148,0.00037607429621,0.00026211292944,0.00024009595237,0.00016962954954,0.00037607644136,0.00034415076555,0.00024244148469,0.00021801277225,0.00023295240462,0.00038739546297,0.00026901302604,0.00018565941317,0.00036397680755,0.0003772911445,0.00019925711778,0.00023791915253,0.00020467800074,0.00086278209521,0.00017304674775,0.00016977729881,0.00020105920716,0.00020943830294
448.5,0.00027991295508,0.00024132454076,0.00022103768496,0.00030791887835,0.00029383309522,0.00037103878734,0.00025884200948,0.0002371693753,0.00016810143385,0.00037104090207,0.00033960921652,0.00023947808419,0.00021661546487,0.00023013853077,0.00038218465731,0.00026563481765,0.00018362567368,0.00035912852888,0.00037223679848,0.00019698781956,0.00023502681208,0.00020317600193,0.00086106363322,0.00017126675101,0.00016825046068,0.00019876016672,0.00020797954858
449.0,0.00027635597424,0.00023836918441,0.00021840299697,0.00030392802541,0.00029006042646,0.0003660708726,0.00025561271917,0.00023427938578,0.00016658858472,0.00036607295732,0.0003351279683,0.00023655181004,0.00021522955599,0.00022735959378,0.00037704403825,0.00026229981033,0.00018161538415,0.00035434507784,0.00036725032506,0.00019474546648,0.0002321705581,0.0002016870538,0.00085935623405,0.00016950633695,0.00016673885819,0.00019648850766,0.00020653314031
449.5,0.00027284488973,0.00023545090475,0.00021580068973,0.00029998944363,0.00028633682043,0.00036116964235,0.00025242451857,0.00023142551525,0.00016509083616,0.00036117169749,0.00033070621536,0.00023366218607,0.00021385493713,0.00022461514843,0.0003719726591,0.00025900744187,0.00017962826136,0.00034962558433,0.00036233081062,0.00019252972609,0.00022934992914,0.00020021102819,0.00085765981335,0.00016776527706,0.00016524232584,0.00019424389139,0.00020509895855
450.0,0.0002693791005,0.00023256922582,0.00021323035364,0.00029610244129,0.00028266163105,0.00035633419923,0.00024927687485,0.0002286073013,0.00016360802415,0.0003563362252,0.00032634316303,0.00023080874235,0.00021249150099,0.00022190475534,0.00036696958597,0.00025575715746,0.0001776640257,0.00034496918994,0.00035747735389,0.00019034027021,0.00022656446976,0.00019874779829,0.00085597428756,0.00016604334566,0.00016376070007,0.00019202598367,0.00020367688499
450.5,0.00026595801347,0.00022972367791,0.00021069158444,0.00029226633592,0.00027903422091,0.000351563658,0.00024616926223,0.00022582428759,0.00016213998655,0.0003515656552,0.0003220380273,0.00022799101513,0.00021113914139,0.00021922798086,0.0003620338976,0.00025254840968,0.00017572240104,0.00034037504784,0.00035268906575,0.00018817677481,0.00022381373052,0.00019729723871,0.00085429957386,0.00016434031985,0.00016229381921,0.00018983445454,0.0002022668026
451.0,0.00026258104348,0.00022691379745,0.00020818398313,0.00028848045417,0.00027545396105,0.00034685714534,0.00024310116189,0.00022307602373,0.00016068656314,0.00034685911417,0.00031779003468,0.00022520854673,0.00020979775332,0.00021658439698,0.00035716468514,0.00024938065832,0.00017380311477,0.0003358423226,0.00034796506906,0.00018603892003,0.00022109726782,0.00019585922539,0.00085263559023,0.00016265597943,0.0001608415235,0.00018766897824,0.00020086859564
451.5,0.0002592476131,0.00022413912697,0.00020570715587,0.00028474413169,0.00027192023091,0.00034221379972,0.00024007206182,0.00022036206524,0.00015924759556,0.00034221574058,0.00031359842209,0.00022246088544,0.00020846723287,0.00021397358132,0.00035236105204,0.00024625337032,0.00017190589767,0.00033137019007,0.00034330449855,0.0001839263901,0.00021841464388,0.00019443363562,0.00085098225539,0.00016099010695,0.00015940365502,0.0001855292332,0.00019948214957
452.0,0.00025595715258,0.00022139921499,0.00020326071397,0.00028105671301,0.00026843241819,0.00033763277123,0.0002370814568,0.00021768197347,0.0001578229273,0.00033763468451,0.0003094624367,0.00021974758552,0.00020714747725,0.00021139511697,0.00034762211386,0.00024316601968,0.00017003048392,0.00032695783716,0.00033870650058,0.00018183887325,0.00021576542665,0.00019302034801,0.00084933948882,0.0001593424876,0.00015798005771,0.00018341490195,0.00019810735111
452.5,0.00025270909975,0.00021869361594,0.00020084427375,0.00027741755141,0.00026498991875,0.00033311322144,0.00023412884825,0.00021503531549,0.00015641240364,0.00033311510751,0.00030538133579,0.00021706820702,0.00020583838475,0.00020884859248,0.00034294699808,0.00024011808735,0.00016817661105,0.00032260446175,0.00033417023306,0.00017977606171,0.00021314918971,0.00019161924248,0.00084770721074,0.0001577129092,0.0001565705773,0.00018132567106,0.00019674408818
453.0,0.00024950289989,0.0002160218901,0.00019845745652,0.00027382600881,0.0002615921365,0.00032865432319,0.00023121374418,0.00021242166404,0.00015501587171,0.00032865618245,0.00030135438662,0.00021442231578,0.00020453985478,0.00020633360175,0.00033833484399,0.00023710906113,0.00016634401988,0.00031830927255,0.00032969486525,0.00017773765162,0.00021056551224,0.00019023020026,0.0008460853421,0.0001561011622,0.00015517506133,0.00017926123114,0.00019539224991
453.5,0.00024633800562,0.00021338360351,0.00019609988851,0.00027028145566,0.00025823848327,0.00032425526053,0.0002283356591,0.00020984059744,0.00015363318038,0.00032425709334,0.00029738086628,0.00021180948332,0.00020325178778,0.00020384974397,0.00033378480248,0.00023413843561,0.00016453245446,0.00031407148888,0.00032527957761,0.00017572334302,0.0002080139789,0.00018885310384,0.00084447380457,0.00015450703958,0.00015379335912,0.00017722127672,0.00019405172661
454.0,0.00024321387686,0.00021077832789,0.00019377120078,0.00026678327081,0.00025492837875,0.00031991522846,0.00022549411388,0.00020729169953,0.00015226418029,0.00031991703519,0.00029346006157,0.00020922928675,0.00020197408528,0.00020139662357,0.00032929603593,0.00023120571204,0.0001627416621,0.00030989034061,0.00032092356165,0.00017373283974,0.00020549417976,0.00018748783697,0.00084287252054,0.00015293033687,0.00015242532171,0.00017520550624,0.00019272240977
454.5,0.00024012998068,0.00020820564057,0.00019147102919,0.0002633308414,0.00025166125032,0.00031563343287,0.00022268863576,0.00020477455959,0.00015090872381,0.00031563521389,0.00028959126889,0.00020668130872,0.00020070664984,0.00019897385012,0.00032486771802,0.00022831039827,0.00016097139323,0.00030576506795,0.00031662601981,0.0001717658494,0.00020300571026,0.00018613428468,0.00084128141314,0.00015137085211,0.0001510708019,0.00017321362197,0.00019140419204
